Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,predicted_label,Actual L2,Actual L3,predicted_distance,predicted_similarity,topk_labels,topk_distances,auto_label_2.predicted_label,auto_label_2.predicted_similarity,target,delta,auto_label_2.delta,Train Mask,Prediction,prob_Abrasives,prob_Automation Electrical,prob_Automation Mechanical,prob_Automation Welding,"prob_Chemicals, Oils & Lubricants",prob_Cutting Tools,prob_Gasses,prob_General,prob_Office Supplies,prob_Safety,prob_Tools
05164482,UL12104-08XL ULTRA LITE RAIN SUIT YELLOW,INDUSTRIAL SUPPLIES,SAFETY,CLOTHING / ERGONOMICS,RAINGEAR/VESTS/TRAFFIC,Motion,ul12104 08xl ultra lite rain suit yellow,industrial supplies,safety,clothing ergonomics,raingear vests traffic,Safety,,,0.6430709958076477,0.356929004,"Safety, PPE, Office Supplies","0.6431, 0.7215, 0.8344",Safety,0.346418941,Safety,0.0784,0.0655,True,Safety,0.003069105,0.0022459663,0.005725679,0.0031873523,0.0028355739,0.0035424232,0.0025065471,0.0034966646,0.0057017473,0.9643043,0.0033845552
05164483,UL12104-08XX ULTRA LITE RAIN SUIT YELLOW,INDUSTRIAL SUPPLIES,SAFETY,CLOTHING / ERGONOMICS,RAINGEAR/VESTS/TRAFFIC,Motion,ul12104 08xx ultra lite rain suit yellow,industrial supplies,safety,clothing ergonomics,raingear vests traffic,Safety,,,0.6371109127998351,0.362889087,"Safety, PPE, Office Supplies","0.6371, 0.7212, 0.8378",Safety,0.350301266,Safety,0.0841,0.067,True,Safety,0.0030657446,0.0022725642,0.005026601,0.0029173263,0.0030801601,0.0036157388,0.0021953562,0.0036130638,0.007497063,0.96324855,0.0034678201
07264085,"040-09-012 9"" X 4YDS MOLESKIN HEAVY",INDUSTRIAL SUPPLIES,SAFETY,CLOTHING / ERGONOMICS,DISPOS. CLOTHING,Motion,040 09 012 9 x 4yds moleskin heavy,industrial supplies,safety,clothing ergonomics,dispos clothing,Safety,,,0.6984543085098267,0.301545691,"Safety, PPE, Office Supplies","0.6985, 0.7532, 0.8255",Safety,0.296423185,Safety,0.0547,0.0554,False,Safety,0.0030666634,0.0025185063,0.0036630072,0.0029182006,0.002995367,0.003627375,0.0032897217,0.0028169076,0.006796816,0.9635372,0.0047702324
08473056,"GRPSB36200-BK GRIPPY MAT 36"" X 100'",INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,MATS & SOCKS,Motion,grpsb36200 bk grippy mat 36 x 100,industrial supplies,safety,spill control wiping,mats socks,Safety,,,0.7511769771575927,0.248823023,"Safety, PPE, Abrasives","0.7512, 0.7617, 0.8109",Safety,0.277523065,Safety,0.0105,0.049,True,Safety,0.0017254736,0.0013173671,0.0036747756,0.001650007,0.006410041,0.0017736075,0.0018172965,0.0009843165,0.0016816728,0.9765313,0.0024341678
08587034,25800 PIG GRIPPY ABSORBENT MAT;,INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,MATS & SOCKS,Motion,25800 pig grippy absorbent mat,industrial supplies,safety,spill control wiping,mats socks,Safety,,,0.7350440740585327,0.264955926,"Safety, PPE, Abrasives","0.7350, 0.7610, 0.7862",Safety,0.281524098,Safety,0.026,0.0609,True,Safety,0.0017235987,0.0013159356,0.0047778077,0.0016482141,0.0066030435,0.0015052288,0.001815322,0.000983247,0.0016798455,0.97547024,0.0024775018
02626725,410RED PADLOCK,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,"LOCKOUT/TAG OUT, SECURITY",Motion,410red padlock,industrial supplies,safety,facilities safety,lockout tag out security,Safety,,,0.6886718153953553,0.311328185,"Safety, PPE, General","0.6887, 0.7567, 0.8351",Safety,0.355855429,Safety,0.068,0.0706,True,Safety,0.0014591108,0.0013898569,0.0016461464,0.0014206261,0.0014653163,0.0022099973,0.0007647524,0.0010165813,0.0010362065,0.98539364,0.0021977136
03944791,"QT1-1212B  12X12"" QUILTEC (BULK)",INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,FIRST AID/SUN & BUG SPRAY,Motion,qt1 1212b 12x12 quiltec bulk,industrial supplies,safety,facilities safety,first aid sun bug spray,Safety,,,0.6819085478782654,0.318091452,"Safety, PPE, Office Supplies","0.6819, 0.7495, 0.8469",Safety,0.366157913,Safety,0.0676,0.0891,True,Safety,0.0014575165,0.0012943433,0.0025336863,0.0013397322,0.0016387823,0.0021065671,0.0013476701,0.0009910701,0.0013359295,0.98431695,0.0016377667
04269495,M21-750-427 LABEL CARTRIDGE,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,RAIL/SIGN/FLOOR/LABEL,Motion,m21 750 427 label cartridge,industrial supplies,safety,facilities safety,rail sign floor label,Safety,,,0.7465920329093934,0.253407967,"Safety, Office Supplies, PPE","0.7466, 0.7973, 0.8112",Safety,0.345737219,Safety,0.0507,0.0928,True,Safety,0.0014541632,0.0015113633,0.0032449013,0.0014158089,0.001342914,0.0010382303,0.0009154314,0.000953861,0.001303194,0.9820524,0.004767777
05553296,"BRU150 SORBENT ROLL 30""X150' PERFED DIMP",INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,SPILL KITS & CLEANUP,Motion,bru150 sorbent roll 30 x150 perfed dimp,industrial supplies,safety,spill control wiping,spill kits cleanup,Safety,,,0.763313353061676,0.236686647,"Safety, Office Supplies, PPE","0.7633, 0.7781, 0.7921",Safety,0.314225399,Safety,0.0148,0.0713,True,Safety,0.0017265694,0.0013329411,0.0028315883,0.0016510548,0.005908128,0.001967059,0.0015402663,0.0016890337,0.002123513,0.97715145,0.002078406
05960762,1231022C LANYARD 8FT ADJUSTABLE,INDUSTRIAL SUPPLIES,SAFETY,FALL PROTECTION,LANYARDS,Motion,1231022c lanyard 8ft adjustable,industrial supplies,safety,fall protection,lanyards,Safety,,,0.700620460510254,0.299379539,"Safety, PPE, Cutting Tools","0.7006, 0.7116, 0.8162",Safety,0.320332754,Safety,0.011,0.0345,True,Safety,0.0020261235,0.0016642158,0.00396064,0.0021269978,0.0016216647,0.0022075325,0.0016731068,0.0017804643,0.0012406445,0.9787,0.0029986426
06739460,RFP01-B25 25LB RECLAIMED COLOR TEE SHIRT,INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,RAGS,Motion,rfp01 b25 25lb reclaimed color tee shirt,industrial supplies,safety,spill control wiping,rags,Safety,,,0.731677234172821,0.268322766,"Safety, PPE, Abrasives","0.7317, 0.7831, 0.7990",Safety,0.271637046,Safety,0.0514,0.0553,True,Safety,0.0017089398,0.0013499404,0.008922013,0.0018891244,0.006214525,0.0014000068,0.0028359387,0.0013034187,0.0016655588,0.96717405,0.0055364873
06847406,019-055 MEDPRO COTTON BALLS,INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,ABSORBENT & WIPER ACCESS,Motion,019 055 medpro cotton balls,industrial supplies,safety,spill control wiping,absorbent wiper access,Safety,,,0.7302236318588258,0.269776368,"Safety, PPE, Office Supplies","0.7302, 0.7829, 0.8183",Safety,0.271681297,Safety,0.0527,0.0383,False,Safety,0.0017318956,0.0014458224,0.0020679275,0.0019145005,0.005125722,0.0019528685,0.0011066075,0.0011380247,0.0013587836,0.98016584,0.0019920438
07948296,TSHG33 TRAFFIC VEST,INDUSTRIAL SUPPLIES,SAFETY,CLOTHING / ERGONOMICS,RAINGEAR/VESTS/TRAFFIC,Motion,tshg33 traffic vest,industrial supplies,safety,clothing ergonomics,raingear vests traffic,Safety,,,0.6337617754936218,0.366238225,"Safety, PPE, Cutting Tools","0.6338, 0.7335, 0.8401",Safety,0.345917237,Safety,0.0997,0.0577,True,Safety,0.003033547,0.0023791823,0.016203538,0.0031504242,0.0028593442,0.0035962886,0.0023929,0.0035266662,0.005822385,0.9531321,0.003903615
11110647,1231106C 3M DBI-SALA WEB POSITIONING LA,INDUSTRIAL SUPPLIES,SAFETY,FALL PROTECTION,LANYARDS,Motion,1231106c 3m dbi sala web positioning la,industrial supplies,safety,fall protection,lanyards,Safety,,,0.7260111570358276,0.273988843,"Safety, PPE, Cutting Tools","0.7260, 0.7408, 0.8392",Safety,0.30563997,Safety,0.0148,0.0514,False,Safety,0.0020268965,0.002173316,0.003725456,0.0021278095,0.0017641472,0.002049943,0.0017507959,0.001851307,0.0012134975,0.9790734,0.0022434082
13177649,1A003103E101  CLOSED BLACK,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,OTHER FACILITIES SAFETY,Motion,1a003103e101 closed black,industrial supplies,safety,facilities safety,other facilities safety,Safety,,,0.657278573513031,0.342721426,"Safety, PPE, Automation Electrical","0.6573, 0.7701, 0.8184",Safety,0.407613468,Safety,0.1128,0.0948,True,Safety,0.0014606805,0.00162647,0.0018090763,0.0014653085,0.0014668927,0.0010822141,0.0010153555,0.0010225083,0.0012885986,0.9864537,0.0013091358
13177651,IA006113V108 COMFORT SIDE FEMALE YELLOW,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,OTHER FACILITIES SAFETY,Motion,ia006113v108 comfort side female yellow,industrial supplies,safety,facilities safety,other facilities safety,Safety,,,0.6332679271697997,0.366732073,"Safety, PPE, Automation Electrical","0.6333, 0.7541, 0.8259",Safety,0.405337,Safety,0.1208,0.0847,True,Safety,0.0014598544,0.0015644591,0.0024808426,0.0013418811,0.0014660631,0.0012314399,0.00086800987,0.00102193,0.0012878699,0.9858958,0.0013818829
13177652,1A006112V108 COMFORT SIDE MALE YELLOW,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,OTHER FACILITIES SAFETY,Motion,1a006112v108 comfort side male yellow,industrial supplies,safety,facilities safety,other facilities safety,Safety,,,0.6402605652809142,0.359739435,"Safety, PPE, Automation Electrical","0.6403, 0.7517, 0.8257",Safety,0.407773983,Safety,0.1114,0.0863,True,Safety,0.0014613374,0.0015718868,0.0018204373,0.0013432443,0.0014675524,0.00084899215,0.00085147534,0.0010229682,0.0012891783,0.9868974,0.0014256034
16024526,"424 1-1/2"" HASP YELLOW",INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,"LOCKOUT/TAG OUT, SECURITY",Motion,424 1 1 2 hasp yellow,industrial supplies,safety,facilities safety,lockout tag out security,Safety,,,0.7069681286811829,0.293031871,"Safety, PPE, Office Supplies","0.7070, 0.7814, 0.8548",Safety,0.347500682,Safety,0.0744,0.085,True,Safety,0.0014596032,0.0016640571,0.0019118952,0.0015509423,0.0014954257,0.0014714545,0.00091265887,0.0010169244,0.0010365562,0.98572624,0.0017542655
02422436,"MAT401 OIL-ONLY SPILL ROLL 30"" X 150FT",INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,MATS & SOCKS,Motion,mat401 oil only spill roll 30 x 150ft,industrial supplies,safety,spill control wiping,mats socks,Safety,,,0.7360774278640747,0.263922572,"Safety, PPE, Abrasives","0.7361, 0.7724, 0.7969",Safety,0.301179457,Safety,0.0363,0.0664,True,Safety,0.0017184714,0.001312021,0.007532575,0.001643311,0.006579183,0.0018074492,0.0017747801,0.000980322,0.0016748484,0.97256845,0.0024086258
04236646,493B  LOCKOUT,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,"LOCKOUT/TAG OUT, SECURITY",Motion,493b lockout,industrial supplies,safety,facilities safety,lockout tag out security,Safety,,,0.7079514026641847,0.292048597,"Safety, PPE, General","0.7080, 0.7943, 0.8426",Safety,0.343578327,Safety,0.0863,0.0881,True,Safety,0.0014584757,0.0017064437,0.0018043545,0.0015497443,0.0013468965,0.0024193206,0.00091195386,0.0010161388,0.0010357554,0.9849648,0.0017861475
05164679,159060101 QWIK STIK ZERO 20OZ MIXD BERRY,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,BEVERAGE/COOLERS,Motion,159060101 qwik stik zero 20oz mixd berry,industrial supplies,safety,facilities safety,beverage coolers,Safety,,,0.7459350109100342,0.254064989,"Safety, PPE, Office Supplies","0.7459, 0.7946, 0.8289",Safety,0.331550896,Safety,0.0487,0.0691,False,Safety,0.0014585531,0.001067368,0.0015964261,0.0014631744,0.0017367508,0.0014611093,0.0018156783,0.0013054215,0.0015035344,0.98501706,0.0015749062
05164679,159060101 20OZ QWIK STIK® ZERO MIX BERR,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,BEVERAGE/COOLERS,Motion,159060101 20oz qwik stik zero mix berr,industrial supplies,safety,facilities safety,beverage coolers,Safety,,,0.7419413566589356,0.258058643,"Safety, PPE, Office Supplies","0.7419, 0.7858, 0.8241",Safety,0.331550896,Safety,0.0439,0.0691,True,Safety,0.0014581818,0.0010670963,0.0020538839,0.0014628018,0.0017363086,0.0013221944,0.0017788312,0.0013050891,0.0015031515,0.98476624,0.0015462221
07584174,PL4007 YELLOW CLOSED FOR MAINTENANCE,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,RAIL/SIGN/FLOOR/LABEL,Motion,pl4007 yellow closed for maintenance,industrial supplies,safety,facilities safety,rail sign floor label,Safety,,,0.7068178534507752,0.293182147,"Safety, PPE, Office Supplies","0.7068, 0.7813, 0.8012",Safety,0.371786678,Safety,0.0745,0.0916,True,Safety,0.0014567737,0.0016108855,0.002048021,0.0015479358,0.0013453247,0.00096461584,0.0010940724,0.0009750691,0.0013055335,0.9838154,0.0038363624
11110547,1161550CH HARN TB 3DS MED/LG PRO3 VEST S,INDUSTRIAL SUPPLIES,SAFETY,FALL PROTECTION,HARNESSES,Motion,1161550ch harn tb 3ds med lg pro3 vest s,industrial supplies,safety,fall protection,harnesses,Safety,,,0.6753026843070984,0.324697316,"Safety, PPE, Cutting Tools","0.6753, 0.7175, 0.8087",Safety,0.340885377,Safety,0.0422,0.0503,True,Safety,0.0020219698,0.0013706811,0.0026280973,0.0020028893,0.0017104495,0.0023214973,0.0060481033,0.0016234918,0.0012105479,0.9766937,0.0023686397
14393296,060102-FP QWIK STIK LITE 20OZ FR PUNCH,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,BEVERAGE/COOLERS,Motion,060102 fp qwik stik lite 20oz fr punch,industrial supplies,safety,facilities safety,beverage coolers,Safety,,,0.7181366920471192,0.281863308,"Safety, PPE, Office Supplies","0.7181, 0.7650, 0.8256",Safety,0.358328676,Safety,0.0469,0.0719,False,Safety,0.0014581349,0.0010307884,0.0022473386,0.0013403005,0.0017018686,0.0015007455,0.0015614022,0.0013050471,0.0015031032,0.98473454,0.0016167057
18738386,TSHG33XL PIP DYNAMIC SASH BELT,INDUSTRIAL SUPPLIES,SAFETY,CLOTHING / ERGONOMICS,OTHER CLOTHING / ERGO,Motion,tshg33xl pip dynamic sash belt,industrial supplies,safety,clothing ergonomics,other clothing ergo,Safety,,,0.6742348909378052,0.325765109,"Safety, PPE, Automation Mechanical","0.6742, 0.7695, 0.8087",Safety,0.30667628,Safety,0.0953,0.0834,False,Safety,0.003044173,0.0023063554,0.011493349,0.0028967988,0.0032333555,0.0037441074,0.0029705002,0.0027285682,0.006951836,0.9564707,0.004160238
02422375,MAT225  MAT 30INX300FT ROLL,INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,MATS & SOCKS,Motion,mat225 mat 30inx300ft roll,industrial supplies,safety,spill control wiping,mats socks,Safety,,,0.7571309924125671,0.242869008,"Safety, PPE, Abrasives","0.7571, 0.7962, 0.8025",Safety,0.275049686,Safety,0.0391,0.0599,True,Safety,0.0017238518,0.0014306832,0.0035702283,0.0017990652,0.0069677015,0.0017719403,0.002123945,0.0009833913,0.0016800921,0.9756134,0.00233564
12010452,"2.5 Gallon Poly Lab Tray, Yellow",INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,OTHER SPILL CON. & WIPING,Motion,2 5 gallon poly lab tray yellow,industrial supplies,safety,spill control wiping,other spill con wiping,Safety,,,0.7561493873596192,0.243850613,"Safety, PPE, Abrasives","0.7561, 0.8038, 0.8105",Safety,0.276565754,Safety,0.0477,0.0382,False,Safety,0.0017220366,0.0017724698,0.0024601643,0.0017971708,0.009599744,0.0015038645,0.0013802364,0.0012189944,0.0021179381,0.9745861,0.0018412025
15350146,51300C_12PK WATERSENTRY LEAD + MICROPLAS,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,BEVERAGE/COOLERS,Motion,51300c 12pk watersentry lead microplas,industrial supplies,safety,facilities safety,beverage coolers,Safety,,,0.746200704574585,0.253799295,"Safety, PPE, Automation Electrical","0.7462, 0.7728, 0.8107",Safety,0.344847262,Safety,0.0266,0.064,False,Safety,0.0014576076,0.0011463175,0.0021423984,0.0014622259,0.0018500244,0.0014216279,0.0018247588,0.0013311915,0.0015025598,0.9843785,0.0014827207
03062574,"MAT465  RAILROAD MAT 100' X 59""",INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,RAIL/SIGN/FLOOR/LABEL,Motion,mat465 railroad mat 100 x 59,industrial supplies,safety,facilities safety,rail sign floor label,Safety,,,0.7153162240982056,0.284683776,"Safety, PPE, Automation Electrical","0.7153, 0.8094, 0.8160",Safety,0.355323803,Safety,0.0941,0.1036,True,Safety,0.0014490281,0.001227445,0.0069482047,0.0015397054,0.0014551908,0.0009313416,0.0010882553,0.00095049257,0.0012985921,0.97858447,0.0045272396
04411946,113111 B595 WHITE VINYL 2.25 IN X 100 FT,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,RAIL/SIGN/FLOOR/LABEL,Motion,113111 b595 white vinyl 2 25 in x 100 ft,industrial supplies,safety,facilities safety,rail sign floor label,Safety,,,0.7288555741310119,0.271144426,"Safety, Office Supplies, PPE","0.7289, 0.8001, 0.8050",Safety,0.345740724,Safety,0.0712,0.1051,True,Safety,0.0014543612,0.0012319626,0.0028451735,0.0015453723,0.0014605465,0.0009198989,0.0010922606,0.00095399085,0.0013033715,0.98218614,0.005006935
06280331,NDW05L24DR6HIPBN - .05L.DR BOTTLED WATER,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,BEVERAGE/COOLERS,Motion,ndw05l24dr6hipbn 05l dr bottled water,industrial supplies,safety,facilities safety,beverage coolers,Safety,,,0.728254771232605,0.271745229,"Safety, PPE, Automation Electrical","0.7283, 0.7722, 0.8240",Safety,0.359339941,Safety,0.0439,0.0738,True,Safety,0.0014585429,0.0013933437,0.0016413092,0.0014631641,0.0017023447,0.0012858358,0.0019473147,0.0013320456,0.0015035238,0.9850101,0.0012624563
14376814,BEM12ST  SILICA SAND #12ST,INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,LOOSE ABSORBENTS,Motion,bem12st silica sand 12st,industrial supplies,safety,spill control wiping,loose absorbents,Safety,,,0.760389256477356,0.239610744,"Safety, PPE, Abrasives","0.7604, 0.7941, 0.8025",Safety,0.255607164,Safety,0.0337,0.0472,True,Safety,0.0017180756,0.0014366364,0.0054312693,0.001793037,0.0077031637,0.002279029,0.0024380884,0.0013324643,0.0017010166,0.97234446,0.0018227589
02529439,"41412 WYPALL X70 POP-UP BLUE, 100/CT",INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,SYNTHETIC WIPERS,Motion,41412 wypall x70 pop up blue 100 ct,industrial supplies,safety,spill control wiping,synthetic wipers,Safety,,,0.7671535134315491,0.232846487,"Safety, PPE, Abrasives","0.7672, 0.7781, 0.7926",Safety,0.27990036,Safety,0.0109,0.0242,True,Safety,0.0017257731,0.0017943293,0.0025397493,0.0018010704,0.0079344055,0.0015910314,0.001398745,0.0010435557,0.0017086377,0.97670084,0.0017619242
07652205,1191385C HARNESS VEST PRO WELD 3D TB M/L,INDUSTRIAL SUPPLIES,SAFETY,FALL PROTECTION,HARNESSES,Motion,1191385c harness vest pro weld 3d tb m l,industrial supplies,safety,fall protection,harnesses,Safety,,,0.6697023749351502,0.330297625,"Safety, PPE, Cutting Tools","0.6697, 0.7135, 0.7720",Safety,0.346204948,Safety,0.0438,0.053,True,Safety,0.0020203558,0.0014177827,0.003008265,0.002184135,0.0017090841,0.003089765,0.005643147,0.0015549113,0.0012095816,0.97591406,0.0022488425
10625290,1161550C MEDIUM VEST-STYLE HARNESS,INDUSTRIAL SUPPLIES,SAFETY,FALL PROTECTION,HARNESSES,Motion,1161550c medium vest style harness,industrial supplies,safety,fall protection,harnesses,Safety,,,0.6701798319816589,0.329820168,"Safety, PPE, Automation Electrical","0.6702, 0.7260, 0.8049",Safety,0.336231923,Safety,0.0558,0.0629,True,Safety,0.0020170934,0.0014154933,0.005747871,0.0021806078,0.0017063243,0.0026567914,0.0050321547,0.0015524004,0.0012076284,0.9743381,0.002145545
10625295,1161551C XL VEST-STYLE HARNESS,INDUSTRIAL SUPPLIES,SAFETY,FALL PROTECTION,HARNESSES,Motion,1161551c xl vest style harness,industrial supplies,safety,fall protection,harnesses,Safety,,,0.6666389822959901,0.333361018,"Safety, PPE, Cutting Tools","0.6666, 0.7241, 0.8049",Safety,0.338767409,Safety,0.0575,0.0655,True,Safety,0.0020156228,0.0014144614,0.006092211,0.0021790182,0.0017050804,0.0026548547,0.0053808307,0.0015512686,0.001206748,0.9736278,0.0021720594
02615398,"1102000 SZ UNIV, DELTA VEST STYLE",INDUSTRIAL SUPPLIES,SAFETY,FALL PROTECTION,HARNESSES,Motion,1102000 sz univ delta vest style,industrial supplies,safety,fall protection,harnesses,Safety,,,0.6763539552688599,0.323646045,"Safety, PPE, Automation Electrical","0.6764, 0.7136, 0.8077",Safety,0.334866858,Safety,0.0372,0.0597,False,Safety,0.0020184675,0.0014164575,0.0035796857,0.0021820932,0.0018568012,0.0027306646,0.0063851173,0.0015534579,0.001208451,0.9750019,0.0020669657
11110745,"1341101C S/A PRO EL 6' 2000161 ENDS, CSA",INDUSTRIAL SUPPLIES,SAFETY,FALL PROTECTION,OTHER FALL PROTECTION,Motion,1341101c s a pro el 6 2000161 ends csa,industrial supplies,safety,fall protection,other fall protection,Safety,,,0.6723613500595094,0.32763865,"Safety, PPE, Automation Electrical","0.6724, 0.7033, 0.8107",Safety,0.32456125,Safety,0.0309,0.0561,True,Safety,0.00202849,0.00176959,0.002288164,0.0021294823,0.0018165023,0.0041940957,0.0015103834,0.001342145,0.0012144515,0.9798432,0.0018635455
05824538,0097-0538-02 X 24 RFI/EMI SHILDING,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,OTHER FACILITIES SAFETY,Motion,0097 0538 02 x 24 rfi emi shilding,industrial supplies,safety,facilities safety,other facilities safety,Safety,,,0.6607941269874572,0.339205873,"Safety, PPE, Automation Electrical","0.6608, 0.7719, 0.8011",Safety,0.413966429,Safety,0.1111,0.0933,True,Safety,0.0014617775,0.0012748757,0.001355862,0.001466409,0.0014679943,0.0009049361,0.0010520457,0.0010232762,0.0012895665,0.9871946,0.0015086713
01697038,07172 MAINT. SORBENT FOLDED 3 BOXES/CASE,INDUSTRIAL SUPPLIES,SAFETY,SPILL CONTROL & WIPING,"PADS, ROLLS & BOOMS",Motion,07172 maint sorbent folded 3 boxes case,industrial supplies,safety,spill control wiping,pads rolls booms,Safety,,,0.7668987274169922,0.233101273,"Safety, PPE, Abrasives","0.7669, 0.7963, 0.8172",Safety,0.279020035,Safety,0.0294,0.0557,False,Safety,0.0017262016,0.00140219,0.0021321385,0.0019082061,0.0061895996,0.0023988814,0.0012971836,0.0010438148,0.0017090619,0.9769433,0.0032493656
02933377,159060100 20OZ QWIK STIK® ZERO ORANGE,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,BEVERAGE/COOLERS,Motion,159060100 20oz qwik stik zero orange,industrial supplies,safety,facilities safety,beverage coolers,Safety,,,0.7330231666564943,0.266976833,"Safety, PPE, Office Supplies","0.7330, 0.7881, 0.8303",Safety,0.34059397,Safety,0.0551,0.0757,False,Safety,0.0014578071,0.0010305567,0.002490177,0.0013399993,0.0018502777,0.0012918413,0.0015211626,0.0013047538,0.0015027653,0.9845132,0.0016974019
02933377,159060100 20OZ QWIK STIK ZERO ORANGE,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,BEVERAGE/COOLERS,Motion,159060100 20oz qwik stik zero orange,industrial supplies,safety,facilities safety,beverage coolers,Safety,,,0.7330231666564943,0.266976833,"Safety, PPE, Office Supplies","0.7330, 0.7881, 0.8303",Safety,0.34059397,Safety,0.0551,0.0757,True,Safety,0.0014577343,0.0010305053,0.0025486466,0.0013399323,0.0018501851,0.0011112334,0.00163661,0.0013611454,0.0015026903,0.984464,0.001697317
02933378,159060102 20OZ QWIK STIK® ZERO FR PUNCH,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,BEVERAGE/COOLERS,Motion,159060102 20oz qwik stik zero fr punch,industrial supplies,safety,facilities safety,beverage coolers,Safety,,,0.7291177868843078,0.270882213,"Safety, PPE, Office Supplies","0.7291, 0.7687, 0.8190",Safety,0.342967129,Safety,0.0396,0.0675,True,Safety,0.0014589182,0.0010313422,0.0015895372,0.0013410206,0.0017371855,0.0015422523,0.001522322,0.0013057482,0.0015039106,0.9852636,0.0017041304
02933378,159060102 20OZ QWIK STIK ZERO FR PUNCH,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,BEVERAGE/COOLERS,Motion,159060102 20oz qwik stik zero fr punch,industrial supplies,safety,facilities safety,beverage coolers,Safety,,,0.7291178107261659,0.270882189,"Safety, PPE, Office Supplies","0.7291, 0.7687, 0.8190",Safety,0.342967129,Safety,0.0396,0.0675,True,Safety,0.0014589182,0.0010313422,0.0015895372,0.0013410206,0.0017371855,0.0015422523,0.001522322,0.0013057482,0.0015039106,0.9852636,0.0017041304
03860839,T220 PRINZING 1 1/2 INCH L/O HASP,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,"LOCKOUT/TAG OUT, SECURITY",Motion,t220 prinzing 1 1 2 inch l o hasp,industrial supplies,safety,facilities safety,lockout tag out security,Safety,,,0.7037884235382081,0.296211576,"Safety, PPE, General","0.7038, 0.7715, 0.8370",Safety,0.346504962,Safety,0.0677,0.064,True,Safety,0.0014601665,0.0015240983,0.0011752903,0.0014216539,0.0013757006,0.0021144939,0.000795923,0.0010173168,0.0010605587,0.98610663,0.0019481378
03860838,T218 PRINZING 1 INCH STEEL L/O HASP,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,"LOCKOUT/TAG OUT, SECURITY",Motion,t218 prinzing 1 inch steel l o hasp,industrial supplies,safety,facilities safety,lockout tag out security,Safety,,,0.6887464404106141,0.31125356,"Safety, PPE, Automation Electrical","0.6887, 0.7616, 0.8335",Safety,0.355953264,Safety,0.0729,0.0732,True,Safety,0.0014602081,0.001427433,0.0013454249,0.0014216943,0.0013484963,0.0016513331,0.00079594564,0.0010173457,0.0010369857,0.9861347,0.0023604364
14393294,060101-MB QWIK STIK LITE MIXD BERRY 20OZ,INDUSTRIAL SUPPLIES,SAFETY,FACILITIES SAFETY,BEVERAGE/COOLERS,Motion,060101 mb qwik stik lite mixd berry 20oz,industrial supplies,safety,facilities safety,beverage coolers,Safety,,,0.7391088962554931,0.260891104,"Safety, PPE, Office Supplies","0.7391, 0.7834, 0.8342",Safety,0.340933073,Safety,0.0443,0.068,True,Safety,0.0014588976,0.0010313276,0.0018357196,0.0013410017,0.0016481834,0.001503756,0.0015309054,0.0013057298,0.0015038894,0.9852497,0.0015908418
